lambda_adv,adv_c,min_f1_ratio,min_coverage,t_aae,delta_aae,t_sae,delta_sae,val_coverage,val_abstain_rate,val_sel_accuracy,val_sel_f1,val_AAE_coverage,val_AAE_abstain_rate,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_pos_rate,val_SAE_coverage,val_SAE_abstain_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_abstain_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,test_coverage,test_abstain_rate,test_sel_accuracy,test_sel_f1,test_AAE_coverage,test_AAE_abstain_rate,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_pos_rate,test_SAE_coverage,test_SAE_abstain_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_abstain_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,train_elapsed_sec
0.05,0.1,0.99,0.85,0.82,0.03,0.54,0.03,0.9763249932741458,0.02367500672585421,0.8856434279415817,0.9331615397004348,0.9695378151260504,0.030462184873949583,0.4782608695652174,0.04888888888888889,0.9511111111111111,0.9393282773564464,0.9786618444846293,0.02133815551537066,0.46113074204946997,0.046261682242990654,0.9537383177570093,0.8507021433850702,0.01713012751574744,0.0026272066458982377,0.009124029358578922,0.4696958058073437,0.047575285565939776,0.42212052024140395,0.9757934373318988,0.024206562668101173,0.88561190738699,0.9330968886022892,0.967436974789916,0.03256302521008403,0.5,0.055741360089186176,0.9442586399108138,0.9326818675352877,0.9786695589298626,0.021330441070137374,0.4575971731448763,0.04390471742176553,0.9560952825782345,0.851865533801256,0.0424028268551237,0.011836642667420648,0.011232584139946655,0.4787985865724381,0.04982303875547585,0.4289755478169623,56.49
0.05,0.1,0.99,0.95,0.82,0.03,0.54,0.03,0.9763249932741458,0.02367500672585421,0.8856434279415817,0.9331615397004348,0.9695378151260504,0.030462184873949583,0.4782608695652174,0.04888888888888889,0.9511111111111111,0.9393282773564464,0.9786618444846293,0.02133815551537066,0.46113074204946997,0.046261682242990654,0.9537383177570093,0.8507021433850702,0.01713012751574744,0.0026272066458982377,0.009124029358578922,0.4696958058073437,0.047575285565939776,0.42212052024140395,0.9757934373318988,0.024206562668101173,0.88561190738699,0.9330968886022892,0.967436974789916,0.03256302521008403,0.5,0.055741360089186176,0.9442586399108138,0.9326818675352877,0.9786695589298626,0.021330441070137374,0.4575971731448763,0.04390471742176553,0.9560952825782345,0.851865533801256,0.0424028268551237,0.011836642667420648,0.011232584139946655,0.4787985865724381,0.04982303875547585,0.4289755478169623,56.49
0.05,0.5,0.85,0.7,0.82,0.0,0.5,0.0,1.0,0.0,0.8751681463545871,0.9269751337740006,1.0,0.0,0.5185185185185185,0.05837837837837838,0.9416216216216217,0.9296218487394958,1.0,0.0,0.5058626465661642,0.043357933579335796,0.9566420664206642,0.8593128390596745,0.012655871952354292,0.015020444799042583,0.0,0.5121905825423414,0.05086815597885709,0.4613224265634843,1.0,0.0,0.8784292630446476,0.9289084617804341,1.0,0.0,0.5185185185185185,0.06594594594594595,0.9340540540540541,0.9222689075630253,1.0,0.0,0.4983277591973244,0.03643911439114391,0.9635608856088561,0.8629790310918294,0.020190759321194074,0.029506831554802042,0.0,0.5084231388579215,0.05119253016854493,0.45723060868937654,57.84
0.05,0.5,0.85,0.85,0.82,0.0,0.5,0.0,1.0,0.0,0.8751681463545871,0.9269751337740006,1.0,0.0,0.5185185185185185,0.05837837837837838,0.9416216216216217,0.9296218487394958,1.0,0.0,0.5058626465661642,0.043357933579335796,0.9566420664206642,0.8593128390596745,0.012655871952354292,0.015020444799042583,0.0,0.5121905825423414,0.05086815597885709,0.4613224265634843,1.0,0.0,0.8784292630446476,0.9289084617804341,1.0,0.0,0.5185185185185185,0.06594594594594595,0.9340540540540541,0.9222689075630253,1.0,0.0,0.4983277591973244,0.03643911439114391,0.9635608856088561,0.8629790310918294,0.020190759321194074,0.029506831554802042,0.0,0.5084231388579215,0.05119253016854493,0.45723060868937654,57.84
0.05,0.5,0.85,0.95,0.82,0.0,0.5,0.0,1.0,0.0,0.8751681463545871,0.9269751337740006,1.0,0.0,0.5185185185185185,0.05837837837837838,0.9416216216216217,0.9296218487394958,1.0,0.0,0.5058626465661642,0.043357933579335796,0.9566420664206642,0.8593128390596745,0.012655871952354292,0.015020444799042583,0.0,0.5121905825423414,0.05086815597885709,0.4613224265634843,1.0,0.0,0.8784292630446476,0.9289084617804341,1.0,0.0,0.5185185185185185,0.06594594594594595,0.9340540540540541,0.9222689075630253,1.0,0.0,0.4983277591973244,0.03643911439114391,0.9635608856088561,0.8629790310918294,0.020190759321194074,0.029506831554802042,0.0,0.5084231388579215,0.05119253016854493,0.45723060868937654,57.84
0.05,0.5,0.9,0.7,0.82,0.0,0.5,0.0,1.0,0.0,0.8751681463545871,0.9269751337740006,1.0,0.0,0.5185185185185185,0.05837837837837838,0.9416216216216217,0.9296218487394958,1.0,0.0,0.5058626465661642,0.043357933579335796,0.9566420664206642,0.8593128390596745,0.012655871952354292,0.015020444799042583,0.0,0.5121905825423414,0.05086815597885709,0.4613224265634843,1.0,0.0,0.8784292630446476,0.9289084617804341,1.0,0.0,0.5185185185185185,0.06594594594594595,0.9340540540540541,0.9222689075630253,1.0,0.0,0.4983277591973244,0.03643911439114391,0.9635608856088561,0.8629790310918294,0.020190759321194074,0.029506831554802042,0.0,0.5084231388579215,0.05119253016854493,0.45723060868937654,57.84
0.05,0.5,0.9,0.85,0.82,0.0,0.5,0.0,1.0,0.0,0.8751681463545871,0.9269751337740006,1.0,0.0,0.5185185185185185,0.05837837837837838,0.9416216216216217,0.9296218487394958,1.0,0.0,0.5058626465661642,0.043357933579335796,0.9566420664206642,0.8593128390596745,0.012655871952354292,0.015020444799042583,0.0,0.5121905825423414,0.05086815597885709,0.4613224265634843,1.0,0.0,0.8784292630446476,0.9289084617804341,1.0,0.0,0.5185185185185185,0.06594594594594595,0.9340540540540541,0.9222689075630253,1.0,0.0,0.4983277591973244,0.03643911439114391,0.9635608856088561,0.8629790310918294,0.020190759321194074,0.029506831554802042,0.0,0.5084231388579215,0.05119253016854493,0.45723060868937654,57.84
0.05,0.5,0.9,0.95,0.82,0.0,0.5,0.0,1.0,0.0,0.8751681463545871,0.9269751337740006,1.0,0.0,0.5185185185185185,0.05837837837837838,0.9416216216216217,0.9296218487394958,1.0,0.0,0.5058626465661642,0.043357933579335796,0.9566420664206642,0.8593128390596745,0.012655871952354292,0.015020444799042583,0.0,0.5121905825423414,0.05086815597885709,0.4613224265634843,1.0,0.0,0.8784292630446476,0.9289084617804341,1.0,0.0,0.5185185185185185,0.06594594594594595,0.9340540540540541,0.9222689075630253,1.0,0.0,0.4983277591973244,0.03643911439114391,0.9635608856088561,0.8629790310918294,0.020190759321194074,0.029506831554802042,0.0,0.5084231388579215,0.05119253016854493,0.45723060868937654,57.84
0.05,0.5,0.95,0.7,0.82,0.0,0.5,0.0,1.0,0.0,0.8751681463545871,0.9269751337740006,1.0,0.0,0.5185185185185185,0.05837837837837838,0.9416216216216217,0.9296218487394958,1.0,0.0,0.5058626465661642,0.043357933579335796,0.9566420664206642,0.8593128390596745,0.012655871952354292,0.015020444799042583,0.0,0.5121905825423414,0.05086815597885709,0.4613224265634843,1.0,0.0,0.8784292630446476,0.9289084617804341,1.0,0.0,0.5185185185185185,0.06594594594594595,0.9340540540540541,0.9222689075630253,1.0,0.0,0.4983277591973244,0.03643911439114391,0.9635608856088561,0.8629790310918294,0.020190759321194074,0.029506831554802042,0.0,0.5084231388579215,0.05119253016854493,0.45723060868937654,57.84
0.05,0.5,0.95,0.85,0.82,0.0,0.5,0.0,1.0,0.0,0.8751681463545871,0.9269751337740006,1.0,0.0,0.5185185185185185,0.05837837837837838,0.9416216216216217,0.9296218487394958,1.0,0.0,0.5058626465661642,0.043357933579335796,0.9566420664206642,0.8593128390596745,0.012655871952354292,0.015020444799042583,0.0,0.5121905825423414,0.05086815597885709,0.4613224265634843,1.0,0.0,0.8784292630446476,0.9289084617804341,1.0,0.0,0.5185185185185185,0.06594594594594595,0.9340540540540541,0.9222689075630253,1.0,0.0,0.4983277591973244,0.03643911439114391,0.9635608856088561,0.8629790310918294,0.020190759321194074,0.029506831554802042,0.0,0.5084231388579215,0.05119253016854493,0.45723060868937654,57.84
